Unix Timestamp,Volume Currency,Volume USD,Price Range,label
1516093200,436.37,5052736.86,1086.1399999999994,1
1513688400,212000.0,12854.75,0.00311,0
1514674800,111000.0,15682.4,0.0086999999999999,0
1523282400,58278.0,6947.88,0.0033,0
1509051600,72.95,424502.57,63.42000000000007,0
1513713600,804.29,655586.9,14.0,0
1510574400,1096.76,343357.91,2.5200000000000387,0
1516327200,23816.0,7109.98,0.0163999999999999,0
1528470000,319.88,2425413.46,89.30000000000018,0
1513116000,1132.36,655375.51,22.25999999999999,0
1522472400,279.15,2008050.06,159.4300000000003,0
1525482000,485.35,383333.2,7.920000000000073,0
1510056000,2000.0,19.93,0.0038179999999999,0
1526025600,187000.0,11781.47,0.00388,0
1519581600,9000.0,540.0,0.0,0
1516150800,289022.0,337970.87,0.1199999999999998,0
1521788400,192.09,1660715.99,56.1299999999992,0
1516982400,90000.0,8185.82,0.00494,0
1512619200,39557.0,20263.88,0.0199,0
1528394400,1000.0,38.7,6.0000000000004494e-05,0
1523376000,79.99,563785.63,31.47000000000025,0
1517040000,4825910.0,35052.28,0.000158,0
1525896000,45485.0,9664.31,0.0039,0
1516849200,33000.0,3147.05,0.005,0
1511874000,475.82,4669447.08,147.3799999999992,1
1524718800,2746830.0,14210.41,5.799999999999989e-05,0
1512788400,165.77,2573022.98,227.77000000000044,1
1512590400,32950640.0,81967.17,8.799999999999997e-05,0
1516136400,256000.0,19863.47,0.01416,0
1519520400,162.3,1622554.58,134.78999999999905,0
1509818400,584.46,173957.47,0.8100000000000023,0
1522220400,32756.0,4339.97,0.0018999999999999,0
1526518800,322.75,228848.64,7.810000000000059,0
1515996000,150.18,2058240.8,220.04999999999927,0
1515301200,761.89,811924.84,42.99000000000001,0
1514390400,118704.0,159398.38,0.0899999999999998,0
1516590000,170.98,1955680.71,185.82999999999996,0
1523876400,5677450.0,26883.62,0.0001629999999999,0
